SID,surprise
1016,1.07076514
1016,1.197562823
1016,1.221936962
1016,1.202891138
1016,1.314241625
1016,1.47537914
1016,1.501807647
1016,1.149089089
1016,1.274282536
1016,1.29819595
1016,1.462467871
1016,1.43368382
1016,1.273725625
1016,1.201564018
1016,1.180479438
1016,1.214574887
1016,1.227787372
1016,1.25505819
1016,1.233349863
1016,1.1938643
1016,1.332841696
1016,1.36612277
1016,1.436058199
1016,1.404499561
1016,1.290016503
1016,1.223280258
1016,1.216749137
1016,1.243600801
1016,1.227629156
1016,1.274517067
1016,1.247088255
1016,1.204858086
1016,1.086809314
1016,1.18396159
1016,1.115442979
1016,1.213260522
1016,1.064034401
1016,1.339608765
1016,1.358730687
1016,1.426031015
1016,1.419493842
1016,1.337048483
1016,1.30399655
1016,1.154287129
1016,1.1780039
1016,1.147448079
1016,1.289115504
1016,1.323897521
1016,1.385546748
1016,1.373789549
1016,1.292841833
1016,1.291434779
1016,1.369204574
1016,1.288645262
1016,1.294600747
1016,1.192568801
1016,1.307073123
1016,1.236709617
1016,1.124873995
1016,1.333470147
1016,1.261310497
1016,1.245080018
1016,1.056590052
1016,1.158272823
1016,1.103076671
1016,1.296442083
1016,1.218272375
1016,1.223014089
1016,1.310800284
1018,1.386294361
1018,1.386294361
1018,1.460883364
1018,1.386294361
1018,1.29680389
1018,1.188579892
1018,1.186225593
1018,1.156727606
1018,1.535139025
1018,1.464940333
1018,1.537108877
1018,1.331187039
1018,1.25730541
1018,1.17337606
1018,1.455128686
1018,1.414376174
1018,1.182620584
1018,1.301092743
1018,1.567965459
1018,1.565551784
1018,1.152154151
1018,1.363931191
1018,1.356180221
1018,1.617527329
1018,1.605702813
1018,1.468241628
1018,1.431515738
1018,1.365020374
1018,1.345283091
1018,1.415079286
1018,1.417009658
1018,1.290759889
1018,1.226943618
1018,1.395973945
1018,1.410930218
1018,1.545393829
1018,1.528921625
1018,1.443174977
1018,1.398291468
1018,1.363109032
1018,1.353584667
1018,1.376824425
1018,1.406879411
1018,1.315938975
1018,1.214926501
1018,1.312698137
1018,1.186506879
1018,1.314610322
1018,1.355950356
1018,1.28060089
1018,1.343403428
1018,1.426643206
1018,1.266833065
1018,1.224198901
1018,1.266931156
1018,1.312675523
1018,1.541794133
1018,1.483445624
1018,1.26120609
1018,1.235281843
1018,1.187233812
1018,1.214585006
1018,1.540089341
1018,1.526568617
1018,1.500157333
1018,1.44430025
1018,1.225581183
1018,1.195831621
1018,1.176971942
1018,1.182128472
1018,1.361170019
1018,1.424251721
1018,1.397878468
1018,1.489052521
1018,1.516413428
1018,1.490658267
1018,1.4500386
1018,1.405043378
1018,1.255304365
1018,1.239465828
1018,1.235008272
1018,1.385058946
1018,1.095925286
1018,1.091934497
1018,1.087187341
1018,1.294128505
1018,1.412906761
1018,1.332012067
1018,1.428043486
1018,1.499255939
1018,1.499221884
1018,1.471719022
1018,1.42582681
1018,1.416578299
1018,1.218354849
1018,1.353420779
1018,1.27860414
1018,1.391024559
1018,1.430287486
1018,1.424981312
1018,1.428282303
1018,1.383791429
1018,1.351474542
1018,1.238144736
1018,1.313761545
1018,1.320789686
1018,1.241085689
1018,1.366709635
1018,1.379076767
1018,1.357109623
1018,1.395040697
1018,1.334186947
1018,1.326998274
1018,1.266700449
1018,1.294412082
1018,1.328844107
1018,1.468589993
1018,1.416427765
1018,1.165690092
1018,1.274018961
1018,1.236260839
1018,1.307120609
1018,1.350329426
1018,1.38988208
1018,1.286572152
1018,1.211229819
1018,1.144890851
1018,1.182488835
1018,1.35142743
1018,1.394815084
1018,1.420647857
1018,1.382057149
1018,1.428990256
1018,1.367004258
1018,1.259292585
1018,1.249758105
1018,1.18359407
1018,1.098043742
1018,1.273095731
1018,1.392518207
1018,1.412981382
1018,1.279585194
1018,1.296888011
1018,1.353178614
1018,1.115717003
1018,1.256466011
1018,1.330148982
1018,1.379365977
1018,1.241318736
1018,1.244021986
1018,1.103576479
1018,1.097840087
1018,1.268065699
1018,1.32293827
1018,1.207957214
1018,1.293757992
1018,1.027225476
1018,1.215661773
1018,1.156153449
1018,1.539483753
1018,1.474291592
1018,1.226489699
1018,1.054194986
1018,1.221206174
1018,1.069007139
1018,0.950315482
1018,1.0685075
1018,1.335575844
1018,1.452073321
1018,1.374617798
1018,1.183919697
1018,1.284074299
1018,1.655365615
1018,1.594932028
1018,1.529571812
1018,1.38396439
1018,1.407753207
1018,1.262795634
1018,1.195391904
1018,1.342597669
1018,1.075595832
1018,1.092525978
1018,1.309479664
1018,1.303609223
1018,1.238097769
1018,1.261624718
1018,1.46198583
1018,1.549056631
1018,1.298330773
1018,1.290530546
1018,1.244307093
1018,1.313523216
1018,1.146207066
1018,1.213807804
1018,1.133014716
1018,1.198453194
1018,1.14187496
1018,1.001827547
1018,1.182491662
1018,1.410767192
1018,1.607403197
1018,1.412427671
1018,1.540626729
1018,1.375302673
1018,1.179771866
1018,1.231919097
1018,1.359458591
1018,1.393653653
1018,1.256542518
1018,1.160705132
1018,1.143683055
1018,1.070860045
1018,1.085262055
1018,1.086998226
1018,1.001365634
1018,1.006439356
1018,1.005975249
1018,1.28493516
1018,1.367738829
1018,1.467950562
1018,1.563558511
1018,1.46699243
1018,1.548645577
1018,1.177300636
1018,1.053677109
1018,1.126077716
1018,1.444297911
1018,1.459100727
1018,1.386729041
1018,1.480449842
1018,1.018206948
1018,1.053023597
1018,1.107435299
1018,1.364473903
1018,1.450154969
1018,1.524424058
1018,1.311169571
1018,1.405481446
1018,1.206969799
1018,1.085467855
1018,1.049367757
1018,1.097047956
1018,1.453761012
1018,1.132368103
1018,0.98587703
1018,1.070704831
1018,0.945552081
1018,1.340704886
1018,1.361450878
1018,1.517488168
1018,1.408872855
1018,1.476675553
1018,1.577425659
1018,1.475103422
1018,1.382584376
1018,1.218998664
1018,1.337691675
1018,1.240720506
1018,1.168749787
1018,1.061582341
1018,1.171305249
1018,1.231468039
1018,1.171244853
1018,1.330452071
1018,1.381963184
1018,1.453588769
1018,1.442236389
1018,1.473674782
1018,1.4147111
1018,1.318168665
1018,1.255520381
1018,1.164177157
1018,1.215843819
1018,1.256964661
1018,1.210214385
1018,1.065402708
1018,1.103984743
1018,1.067785624
1018,1.39149627
1018,1.347121405
1018,1.32255491
1018,1.261168163
1018,1.182936575
1018,1.094628023
1018,1.111075124
1018,1.024989956
1018,0.975292771
1018,1.231056362
1018,1.098687615
1018,1.422852397
1018,1.36651175
1018,1.501850945
1018,1.506773557
1018,1.53314775
1018,1.500738596
1018,1.330142826
1018,1.211206905
1018,1.276360263
1018,1.453759477
1018,1.449444743
1018,1.477620132
1018,1.276592513
1018,1.253053291
1018,1.162455466
1018,1.244607225
1018,1.199944726
1018,1.325683837
1018,1.271065085
1018,1.047707694
1018,1.168822322
1018,1.120147685
1018,1.437359978
1018,1.258693941
1018,1.419629604
1018,1.402299631
1018,1.424003205
1018,1.392266851
1018,1.311738797
1018,1.229078361
1018,1.385461427
1018,1.218893583
1018,1.364037029
1018,1.351972626
1018,1.263292929
1018,1.262584466
1018,1.188639971
1018,1.174882635
1018,1.295303156
1018,1.292358528
1018,1.268882798
1018,1.352685182
1018,1.342485301
1018,1.394408114
1018,1.44610686
1018,1.331097707
1018,1.291059117
1018,1.279552138
1018,1.154374692
1018,1.360365854
1018,1.25545684
1018,1.333458815
1018,1.116754322
1018,1.341631733
1018,1.263247213
1018,1.336998589
1018,1.315689147
1018,1.283522997
1018,1.276610646
1018,1.389489714
1018,1.124061959
1018,1.110536518
1018,1.213534281
1018,1.353224763
1018,1.221336622
1018,1.342981299
1018,1.038638624
1018,1.121726013
1018,1.167696628
1018,1.320760174
1018,1.300865181
1018,0.948273772
1018,1.095389524
1018,1.078610245
1018,1.488263698
1018,1.405605208
1018,1.465862862
1018,1.494195871
1018,1.314332491
1018,1.3071992
1018,1.269793531
1018,1.464238361
1018,1.361425339
1018,1.422031526
1018,1.261710255
1018,1.253645047
1018,1.22677239
1018,1.183332337
1018,1.080094218
1018,1.27895573
1018,1.212675992
1018,1.446205253
1018,1.375248462
1018,1.24171322
1018,1.302310003
1018,1.323881621
1018,1.447346882
1018,1.337636193
1018,1.293349761
1018,1.249964114
1018,1.172846932
1018,1.295788591
1018,1.234216517
1018,1.401742575
1018,1.369616539
1018,1.24510052
1018,1.13284733
1018,1.188546723
1018,1.217576612
1018,1.326128432
1018,1.09724085
1018,1.363102033
1018,1.356818376
1018,1.456526108
1018,1.377326952
1018,1.33424479
1018,1.315718214
1018,1.272307347
1018,1.233181659
1018,1.214543485
1018,1.284098367
1018,1.308240558
1018,1.179331234
1018,1.350691396
1018,1.354652589
1018,1.418820865
1018,1.370094716
1018,1.324432099
1018,1.313379962
1018,1.283228711
1018,1.252665017
1018,1.2383531
1018,1.312966479
1018,1.356123143
1018,1.326142013
1018,1.333567563
1018,1.134171671
1018,1.163015876
1018,1.146854707
1018,1.315939417
1018,1.320975804
1018,1.300956936
1018,1.271125062
1018,1.269598849
1018,1.400178649
1018,1.417484138
1018,1.358127579
1018,1.319361917
1018,1.220133871
1018,1.241410968
1018,1.221969078
1018,1.309554781
1018,1.314051099
1018,1.28940076
1018,1.285032088
1018,1.268734193
1018,1.389805546
1018,1.406998716
1018,1.354056192
1018,1.309243013
1018,1.237247908
1018,1.250842243
1018,1.234325092
1018,1.305036906
1018,1.084181654
1018,1.077734165
1018,1.132724312
1018,1.359819089
1018,1.286939331
1018,1.336189125
1018,1.325851416
1018,1.372463106
1018,1.416514295
1018,1.375900856
1018,1.344242785
1018,1.271497911
1018,1.194481608
1018,1.175916534
1018,1.222874425
1018,1.346915561
1018,1.317711867
1018,1.366702187
1018,1.350978437
1018,1.304686048
1018,1.242051376
1018,1.168607044
1018,1.132843083
1018,1.079483327
1018,1.256109125
1018,1.408678914
1018,1.349652565
1018,1.317871268
1018,1.313628657
1018,1.361232348
1018,1.447118588
1018,1.233800211
1018,1.30562813
1018,1.247143108
1018,1.246221238
1018,1.254206244
1018,1.215712923
1018,1.218587633
1018,1.292031149
1018,1.361343584
1018,1.3728389
1018,1.126467226
1018,1.191919735
1018,1.196945026
1018,1.38736685
1018,1.423787538
1018,1.335451366
1018,1.316291127
1018,1.268746525
1018,1.293014792
1018,1.300713379
1018,1.272410866
1018,1.260414587
1018,1.223752182
1018,1.273684605
1018,1.222648759
1018,1.261817898
1018,1.262529723
1018,1.111906516
1018,1.231260228
1018,1.19328637
1018,1.35022341
1018,1.338974132
1018,1.432872567
1018,1.43551783
1018,1.380489118
1018,1.222995448
1018,1.262301559
1018,1.214574825
1018,1.196926106
1018,1.207532302
1018,1.323609289
1018,1.311665489
1018,1.412047093
1018,1.393334146
1018,1.144283551
1018,1.227461818
1018,1.336541318
1018,1.19603499
1018,1.289571836
1018,1.23895425
1018,1.218599046
1018,1.266837477
1018,1.291118305
1018,1.187141738
1018,1.112435331
1018,1.112234911
1018,1.036391617
1018,1.044228876
1018,1.003751055
1018,0.937800192
1018,1.37369652
1018,1.30152679
1018,1.329219437
1018,1.207238454
1018,1.128973137
1018,1.022089551
1018,0.84498842
1018,1.121796943
1018,1.420346013
1018,0.785521554
1018,1.026428711
1018,1.231808761
1018,1.684532889
1018,1.573576895
1018,1.197878086
1018,1.320851912
1018,1.490425255
1018,1.499885389
1018,1.384739962
1018,1.337052952
1018,1.498944561
1018,1.162789622
1018,1.234951405
1018,1.423694452
1018,1.229443499
1018,1.328201893
1018,1.123810125
1018,1.193923353
1018,1.15963519
1018,0.97306375
1018,1.305415982
1018,1.233573795
1018,1.331873958
1018,1.408523434
1018,1.142391341
1018,1.095532058
1018,1.00118252
1018,1.065933718
1018,1.012388152
1018,0.900565922
1018,1.296460444
1018,1.258904345
1018,0.911022859
1018,0.814407448
1018,1.140351533
1018,1.259491551
1018,1.703527514
1018,1.55397958
1018,1.234528549
1018,0.963683268
1018,0.867688241
1018,1.052777477
1018,1.21425625
1018,1.63057314
1018,1.389574379
1018,1.483340229
1018,1.199220813
1018,1.463810924
1018,1.507419171
1018,1.412644818
1018,1.480063626
1018,1.315963332
1018,1.083879152
1018,1.100370833
1018,1.166143848
1018,1.236232496
1018,1.362292104
1018,1.365586336
1018,1.218151413
1018,1.437119444
1018,1.463093661
1018,1.417345915
1018,1.45138139
1018,1.295677959
1018,1.149423952
1018,1.219878354
1018,1.240942906
1018,1.225978895
1018,1.201968873
1018,1.075107926
1018,1.075334635
1018,1.054950673
1018,0.997027156
1018,1.376458844
1018,1.321354639
1018,1.357651093
1018,1.404293488
1018,1.441115284
1018,1.330287835
1018,1.474196529
1018,1.348301722
1018,1.226788954
1018,1.147235564
1018,1.256834583
1018,1.15406596
1018,1.065603733
1018,1.250198663
1018,1.230684323
1018,1.31492169
1018,1.388428867
1018,1.411623257
1018,1.186048269
1018,1.296500252
1018,1.240413102
1018,1.108815408
1018,1.240883029
1018,1.237542844
1018,1.285426792
1018,1.459491793
1018,1.340976332
1018,1.383570713
1018,1.266522989
1018,1.152410557
1018,1.19783397
1018,1.238237281
1018,1.127922333
1018,1.318219649
1018,1.041333899
1018,1.11896345
1018,1.204490467
1018,1.300832889
1018,1.020894034
1018,1.062946249
1018,1.189341725
1018,1.300290691
1018,1.528853183
1018,1.250995424
1018,1.41217906
1018,1.330342952
1018,1.085498799
1018,1.083907069
1018,1.227305547
1018,1.116118005
1018,1.452569502
1018,1.414198694
1018,1.231411758
1018,1.299133601
1018,1.22371841
1018,1.201440527
1018,1.149507122
1018,1.113745374
1018,1.271781376
1018,1.172916833
1018,1.431042361
1018,1.407880606
1018,1.21118812
1018,1.279926853
1018,1.210685434
1018,1.213023056
1018,1.107376412
1018,1.526408747
1018,1.11529118
1018,1.263740082
1018,1.208113707
1018,1.396343336
1018,1.379428444
1018,1.194770234
1018,1.209540697
1018,1.194364099
1018,1.038015546
1018,1.124381224
1018,1.115361276
1018,0.919838312
1018,1.274519997
1018,1.486441631
1018,1.717723886
1018,1.283167623
1018,1.016317847
1018,0.930438523
1018,1.122693878
1018,1.096417467
1018,1.407462465
1018,1.439827551
1018,1.328048581
1018,1.14059433
1018,1.022248073
1018,1.041938949
1018,0.970700055
1018,0.986755871
1018,1.443942569
1018,1.303401154
1018,1.441356955
1018,1.397829376
1018,1.458341669
1018,0.991501114
1018,1.04276016
1018,1.35476539
1018,1.638757347
1018,1.19085571
1018,1.055389719
1018,0.997155658
1018,0.915730861
1018,1.039565236
1018,0.941414319
1018,0.875565995
1018,0.85322042
1018,1.32479382
1018,1.384001822
1018,1.477230301
1018,1.43491268
1018,1.543280632
1018,0.985629605
1018,0.932014113
1018,0.923626122
1018,1.253426312
1018,1.594248048
1018,1.2197917
1018,1.512908483
1018,1.495911963
1018,1.360342368
1018,1.400323951
1018,1.410074925
1018,1.463918678
1018,1.10013619
1018,1.507330574
1018,1.196431606
1018,1.456761496
1018,1.40798393
1018,1.275896218
1018,1.335797027
1018,1.356627906
1018,1.355355113
1018,1.139978521
1018,1.205567816
1018,1.212880205
1018,1.176432457
1018,1.004658302
1018,1.06225695
1018,1.058545324
1018,1.373198093
1018,1.43499559
1018,1.150595556
1018,1.443281285
1018,1.386371091
1018,1.327456552
1018,1.364021477
1018,1.350675465
1018,1.361192049
1018,1.143193827
1018,1.16750109
1018,1.183105499
1018,1.370197235
1018,1.389331399
1018,1.304813138
1018,1.353977698
1018,1.320184427
1018,1.308812158
1018,1.121189282
1018,1.33627416
1018,1.134161332
1018,1.038031779
1018,1.152071829
1018,1.230811531
1018,1.195345165
1018,1.262918211
1018,1.399712864
1018,1.36023402
1018,1.390874906
1018,1.472138365
1018,1.363654087
1018,1.323224186
1018,1.21715314
1018,1.129764836
1018,1.18028149
1018,1.141159628
1018,1.040501017
1018,0.995075546
1018,1.280976981
1018,1.308979706
1018,1.284544493
1018,1.325026878
1018,1.409232249
1018,1.370300125
1018,1.422228943
1018,1.470700726
1018,1.153684021
1018,1.331392299
1018,1.182587439
1018,1.352162737
1018,1.245931843
1018,1.304701968
1018,1.280809597
1018,1.220338294
1018,1.211788766
1018,1.330023584
1018,1.336379394
1018,1.226097597
1018,1.299193956
1018,1.31149309
1018,1.263650573
1018,1.259808467
1018,1.229503721
1018,1.207098783
1018,1.295850355
1018,1.338635187
1018,1.368484882
1018,1.09462526
1018,1.079092877
1018,1.193151018
1018,1.003322687
1018,1.011414741
1018,1.221772267
1018,1.2265933
1018,1.43475067
1018,1.512748143
1018,1.319079621
1018,1.348484668
1018,1.386255738
1018,1.141503472
1018,1.279156278
1018,1.025575435
1018,1.11325717
1018,1.243690605
1018,1.245566846
1018,1.391405457
1018,1.466653811
1018,1.176313662
1018,1.224919933
1018,1.41350312
1018,1.374840995
1018,1.354418908
1018,1.450757901
1018,1.124238034
1018,1.178313808
1018,1.263028715
1018,1.264602123
1018,1.361609657
1018,1.368457917
1018,1.335815171
1018,1.328583236
1018,1.408539088
1018,1.117252501
1018,1.196085675
1018,1.228351271
1018,1.21366939
1018,1.334429236
1018,1.422473652
1018,1.296933703
1018,1.322594836
1018,1.342479006
1018,1.321929261
1018,1.30837453
1018,1.134384779
1018,1.281869297
1018,1.14210557
1018,1.263703509
1018,1.135397631
1018,1.386396286
1018,1.240935164
1018,1.056208996
1018,1.198937964
1018,1.088198404
1018,1.357737419
1018,1.312305714
1018,1.316862894
1018,1.41316289
1018,1.44979178
1018,1.278596437
1018,1.287400505
1018,1.287621588
1018,1.281693218
1018,1.133820033
1018,1.265231303
1018,1.178826877
1018,1.338489958
1018,1.321909639
1018,1.324991791
1018,1.387493473
1018,1.415572916
1018,1.289991946
1018,1.278616249
1018,1.28398951
1018,1.286781779
1018,1.171992281
1018,1.259675419
1018,1.21202331
1018,1.325299025
1018,1.31263399
1018,1.097948096
1018,1.062371932
1018,1.152633788
1018,1.139141579
1018,1.361922844
1018,1.387624032
1018,1.301573908
1018,1.297021027
1018,1.262588402
1018,1.132618163
1018,1.117777246
1018,1.219815314
1018,1.1769971
1018,1.333201474
1018,1.366358795
1018,1.45935826
1018,1.411530679
1018,1.395136809
1018,1.306218221
1018,1.310670208
1018,1.266486795
1018,1.175286997
1018,1.407925536
1018,1.374879238
1018,1.120920391
1018,1.106213774
1018,1.134405561
1018,1.218477009
1018,1.301326917
1018,1.259386819
1018,0.996249676
1018,1.066190769
1018,1.136940137
1018,1.409326506
1018,1.338862061
1018,1.226551751
1018,1.413648926
1018,1.054418935
1018,1.359331289
1018,1.104512025
1018,1.294520625
1018,1.389717329
1018,1.175237994
1018,0.975064003
1018,1.128098155
1018,1.178607017
1018,1.237589302
1018,1.499623925
1018,1.475496957
1018,1.098979309
1018,1.088839992
1018,1.304596379
1018,1.393739686
1018,1.005534187
1018,1.237048329
1018,1.17799164
1018,1.472875024
1018,1.285786264
1018,1.403104128
1018,1.141996568
1018,1.347348822
1018,1.223692415
1018,1.283533338
1018,1.414401676
1018,1.255270102
1018,1.066100093
1018,1.300101772
1018,1.116204808
1018,1.163709858
1018,1.287549329
1018,1.301174883
1018,1.348456237
1018,1.211839755
1018,1.404080425
1018,1.552587349
1018,1.303550589
1018,1.342577085
1018,1.186426501
1018,1.308171171
1018,1.163743334
1018,1.213862518
1018,1.273680384
1018,1.353252956
1018,1.511392838
1018,1.103569671
1018,1.329999103
1018,1.057530492
1018,1.022365593
1018,1.153319083
1018,1.363967899
1018,1.24963788
1018,1.311815733
1018,1.416887915
1018,1.396990187
1018,1.386207408
1018,1.304925805
1018,1.390919609
1018,1.246550562
1018,1.176031446
1018,1.136956511
1018,1.241941096
1018,1.02214862
1018,0.991857443
1018,1.080743065
1018,1.388404054
1018,1.328686288
1018,1.40825668
1018,1.40340414
1018,1.333794447
1018,1.227230094
1018,1.203072831
1018,1.163947271
1018,1.406889369
1018,1.251268641
1018,1.177757092
1018,1.172880206
1018,1.190271768
1018,1.373769586
1018,1.369079017
1018,1.201848769
1018,1.370328253
1018,1.214564442
1018,1.157479749
1018,1.159050132
1018,1.471383276
1018,1.33331663
1018,1.341681098
1018,1.342474177
1018,1.361060304
1018,1.27071459
1018,1.282816346
1018,1.175908318
1018,1.354897028
1018,1.208349773
1018,1.3600428
1018,1.297407317
1018,1.327586923
1018,1.300076541
1018,1.169558621
1018,1.176570857
1018,1.208788696
1018,1.095128164
1018,1.030648752
1018,1.328425755
1018,1.136677529
1018,1.336145065
1018,1.342595387
1018,1.311035254
1018,1.319111367
1018,1.214494998
1018,1.105821769
1018,1.077668367
1018,1.291965859
1018,1.191905491
1018,1.315545429
1018,1.128243749
1018,1.292930722
1018,1.23330685
1018,1.092833819
1018,0.955353054
1018,1.14895773
1018,1.396918032
1018,1.35190198
1018,1.235690641
1018,1.207126341
1018,0.961948107
1018,1.003912875
1018,1.132784728
1018,1.249794743
1018,1.35392983
1018,1.490672361
1018,1.580727735
1018,1.553075602
1018,1.190338997
1018,1.227408631
1018,1.101419405
1018,1.02431496
1018,1.061007999
1018,0.94924864
1018,0.899336257
1018,1.230800379
1018,1.40844779
1018,1.412983984
1018,1.182510025
1018,1.096054804
1018,0.868041138
1018,0.931963501
1018,0.974176736
1018,1.573338563
1018,1.363284016
1018,0.842965497
1018,1.288847978
1018,1.365064607
1018,0.932322901
1018,0.768533954
1018,1.128501873
1018,1.179846007
1018,1.445244101
1018,1.557819194
1018,1.690941531
1018,1.485672977
1018,1.251358066
1018,1.177606559
1018,1.063508461
1018,0.858113614
1018,1.176895412
1018,1.237739236
1018,1.395001535
1018,1.521994815
1018,1.58071879
1018,1.401008031
1018,1.377895768
1018,0.93610186
1018,1.138915628
1018,1.189152003
1018,1.335345345
1018,1.452099545
1018,1.461704209
1018,1.143091399
1018,1.245815844
1018,1.229118999
1018,1.355834322
1018,1.320237935
1018,1.320389252
1018,1.180577391
1018,1.371958852
1018,1.093868006
1018,1.236065659
1018,1.219009049
1018,1.217598239
1018,1.278299991
1018,1.212599545
1018,1.217431091
1018,1.311657117
1018,1.581473694
1018,1.192302842
1018,1.188430429
1018,1.10628932
1018,1.130825014
1018,1.178264834
1018,1.250132523
1018,1.220663921
1018,1.385508491
1018,1.487697581
1018,1.085207321
1018,1.215149298
1018,1.139686273
1018,0.954743737
1018,1.1761414
1018,1.086088453
1018,1.614150308
1018,1.278306775
1018,1.164321624
1018,0.987667254
1018,0.975009142
1018,1.166473273
1018,1.099994414
1018,1.552096161
1018,1.519339024
1018,1.415706491
1018,1.503057624
1018,1.359225596
1018,1.451748211
1018,1.267659847
1018,1.211390699
1018,1.130836989
1018,1.078832914
1018,1.19877551
1018,1.143024174
1018,1.427460891
1018,1.483606323
1018,1.333697755
1018,1.456189928
1018,1.353703327
1018,1.41703174
1018,1.257213312
1018,1.420287079
1018,1.272329382
1018,1.246174466
1018,1.164930898
1018,1.353533619
1018,1.21228034
1018,1.364305603
1018,1.342043373
1018,1.208609918
1018,1.15790993
1018,1.204307402
1018,1.292072222
1018,1.189583645
1018,1.315578661
1018,1.276759092
1018,1.171072382
1018,1.043252351
1018,1.157515679
1018,1.240046726
1018,1.369899572
1018,1.428095092
1018,1.435140576
1018,1.397379296
1018,1.231738915
1018,1.253725493
1018,1.218658581
1018,1.413841905
1018,1.226835619
1018,1.313428715
1018,1.276557158
1018,1.227391123
1018,1.197208035
1018,1.234795198
1018,1.081596213
1018,1.03483615
1018,1.080417235
1018,1.31919871
1018,1.373739421
1018,1.33030623
1018,1.374282228
1018,1.338188839
1018,1.446820768
1018,1.260342925
1018,1.133933792
1018,1.27539382
1018,1.326041878
1018,1.263938284
1018,1.318048556
1018,1.299898903
1018,1.384179569
1018,1.212314429
1018,1.417772567
1018,1.362215536
1018,1.275219849
1018,1.191315374
1018,1.160252957
1018,1.181061836
1018,1.278780162
1018,1.326987329
1018,1.301935282
1018,1.029396483
1018,1.107325839
1018,1.161517768
1018,1.308110737
1018,1.347056228
1018,1.334097939
1018,1.129334022
1018,1.175557669
1018,1.160917966
1018,1.298070991
1018,1.1938713
1018,1.452037922
1018,1.41417738
1018,1.36118227
1018,1.348298125
1018,1.211310254
1018,1.257353406
1018,1.257088503
1018,1.225601967
1018,1.250678155
1018,1.216653942
1018,1.294480184
1018,1.220928477
1018,1.426202846
1018,1.399117682
1018,1.354139568
1018,1.339897944
1018,1.235342634
1018,1.267936613
1018,1.253388713
1018,1.239003582
1018,1.259107344
1018,1.227685529
1018,1.295019613
1018,1.235181346
1018,1.387932907
1018,1.371696419
1018,1.331077204
1018,1.323145042
1018,1.254255776
1018,1.276585394
1018,1.259987457
1018,1.252942654
1018,1.271486698
1018,1.242214608
1018,1.296313431
1018,1.247978054
1018,1.355671612
1018,1.234576282
1018,1.213075407
1018,1.107232064
1018,1.207137134
1018,1.261422689
1018,1.211798402
1018,1.306352001
1018,1.406918686
1018,1.035466121
1018,1.130928424
1018,1.228233888
1018,1.417305512
1018,1.158395396
1018,1.230539342
1018,1.376021131
1018,1.385198611
1018,1.142003178
1018,1.183756955
1018,1.207636975
1018,1.034272126
1018,1.275745443
1018,1.255535221
1018,1.206572282
1018,1.363792449
1018,1.33033256
1018,1.487829074
1018,1.182631435
1018,1.155931754
1018,1.320271852
1018,1.350227701
1018,1.271821412
1018,1.259622197
1018,1.192847646
1018,1.31443534
1018,1.128290192
1018,1.332619931
1018,1.330828582
1018,1.43659379
1018,1.270718813
1018,1.1577138
1018,1.353494875
1018,1.283187542
1018,1.268815663
1018,1.28367571
1018,1.104565967
1018,1.191289072
1018,1.105160737
1018,1.393796358
1018,1.230212879
1018,1.363409519
1018,1.196333738
1018,1.250169463
1018,1.304030585
1018,1.391469316
1018,1.169527394
1018,1.152687571
1018,1.149326988
1018,1.204625716
1018,1.229464337
1018,1.009500501
1018,1.000251645
1018,1.044809409
1018,1.068015485
1018,1.400085422
1018,1.524981553
1018,1.457653854
1018,1.420965104
1018,1.300969297
1018,1.375624477
1018,1.117690782
1018,1.117654425
1018,1.386811489
1018,1.371361902
1018,1.264898095
1018,1.29466713
1018,1.47010863
1018,1.275892286
1018,1.084422599
1018,1.219414254
1018,1.180916937
1018,1.193948487
1018,1.247431845
1018,1.426276605
1018,1.234221781
1018,0.966453523
1018,1.202507287
1018,1.067880976
1018,0.899719601
1018,1.057235308
1018,1.223509488
1018,1.251582559
1018,1.52947059
1018,1.559694005
1018,1.433682351
1018,1.449263409
1018,1.223657354
1018,1.308069555
1018,1.381332322
1018,1.340312486
1018,1.379913568
1018,1.213399763
1018,1.176141337
1018,1.204359567
1018,1.207112328
1018,1.316208626
1018,1.416427079
1018,1.384284244
1018,1.311979519
1018,1.248122629
1018,1.140901703
1018,1.193141858
1018,1.181304142
1018,1.29815378
1018,1.364440622
1018,1.297111499
1018,1.252171964
1018,1.19280274
1018,1.120711541
1018,1.396990945
1018,1.438499904
1018,1.38760491
1018,1.344069656
1018,1.226594011
1018,1.203434445
1018,1.175904106
1018,1.062926115
1018,1.260073711
1018,1.289200013
1018,1.34292785
1018,1.294535604
1018,1.291226181
1018,1.258530225
1018,1.395155268
1018,1.286125682
1018,1.259588833
1018,1.115341356
1018,1.272739108
1018,1.238155075
1018,1.326238275
1018,1.111916026
1018,1.065995204
1018,1.218365621
1018,0.983221838
1018,1.036594089
1018,0.97321258
1018,1.282641212
1018,1.387297247
1018,1.351233736
1018,1.344741121
1018,1.422276623
1018,1.510484291
1018,1.440660027
1018,1.365848421
1018,1.229103864
1018,1.12162676
1018,1.150666119
1018,1.088790452
1018,1.270265688
1018,1.00082715
1018,0.960406187
1018,1.20084581
1018,0.969326531
1018,0.917033963
1018,0.874512798
1018,1.232465647
1018,1.475171172
1018,1.366157243
1018,1.411039404
1018,1.493952694
1018,1.040034613
1018,0.953498378
1018,0.942859106
1018,1.179934402
1018,1.424724214
1018,1.317994165
1018,1.377445233
1018,1.426338832
1018,1.529629268
1018,1.500390695
