"","SID","Session","Block","Trial","Sequence","Stimt-2","Stimt-1","Stimt","RT","Response","Delay","post_reversal","Result","Trial_Number","Correct","log_RT","inverse_RT","post_error"
"936",1033,1,8,96,"High Prob","2","4","1",0.4907609,1,0.2,"0","Correct",936,1,-0.711798235170544,2.03765214384439,"0"
"937",1033,1,8,97,"High Prob","4","1","3",0.3401473,3,0.45,"0","Correct",937,1,-1.07837651989713,2.9399028009336,"0"
"938",1033,1,8,98,"High Prob","1","3","4",0.3735453,1,0.4,"0","Wrong",938,0,-0.984715996623151,2.67705148478645,"0"
"939",1033,1,8,99,"High Prob","3","4","2",0.4996023,2,0.45,"0","Correct",939,1,-0.693942897058365,2.00159206632956,"1"
"940",1033,1,8,100,"High Prob","4","2","3",0.5023021,3,0.2,"0","Correct",940,1,-0.688553547466412,1.99083380300421,"0"
"941",1033,1,8,101,"High Prob","2","3","1",0.3490379,1,0.5,"0","Correct",941,1,-1.05257476668729,2.86501838339046,"0"
"942",1033,1,8,102,"High Prob","3","1","2",0.4836822,2,0.25,"0","Correct",942,1,-0.72632719949954,2.06747322932289,"0"
"943",1033,1,8,103,"High Prob","1","2","1",0.3931262,1,0.55,"0","Correct",943,1,-0.933624599067862,2.54371242618782,"0"
"944",1033,1,8,104,"High Prob","2","1","4",NA,4,0.25,"0","Correct",944,1,NA,NA,"0"
"945",1033,1,8,105,"High Prob","1","4","3",0.6032571,3,0.5,"0","Correct",945,1,-0.505411804964823,1.65766801584266,"0"
"946",1033,1,8,106,"High Prob","4","3","2",0.4879756,2,0.25,"0","Correct",946,1,-0.717489874379032,2.04928279200845,"0"
"947",1033,1,8,107,"Low Prob","3","2","3",0.4914287,3,0.6,"0","Correct",947,1,-0.710438416042134,2.034883188548,"0"
"948",1033,1,8,108,"High Prob","2","3","1",0.3967503,1,0.25,"0","Correct",948,1,-0.924448163432237,2.52047698514658,"0"
"949",1033,1,8,109,"Low Prob","3","1","4",0.4201302,4,0.2,"0","Correct",949,1,-0.867190615744795,2.3802145144529,"0"
"950",1033,1,8,110,"High Prob","1","4","3",0.4262298,3,0.6,"0","Correct",950,1,-0.852776641536679,2.34615223994193,"0"
"951",1033,1,8,111,"High Prob","4","3","2",0.340276,2,0.5,"0","Correct",951,1,-1.07799822596882,2.93879086388696,"0"
"952",1033,1,8,112,"High Prob","3","2","4",0.357651,4,0.4,"0","Correct",952,1,-1.02819762840202,2.79602182015428,"0"
"953",1033,1,8,113,"High Prob","2","4","1",0.3303469,1,0.3,"0","Correct",953,1,-1.10761196453695,3.02712088413725,"0"
"954",1033,1,8,114,"High Prob","4","1","3",0.3324492,3,0.4,"0","Correct",954,1,-1.10126821251347,3.00797836180686,"0"
"955",1033,1,8,115,"Low Prob","1","3","2",0.4657772,2,0.3,"0","Correct",955,1,-0.764047870776263,2.14694922808587,"0"
"956",1033,1,8,116,"High Prob","3","2","4",0.3578126,4,0.6,"0","Correct",956,1,-1.02774589332353,2.79475904425948,"0"
"957",1033,1,8,117,"High Prob","2","4","1",0.3645371,1,0.25,"0","Correct",957,1,-1.00912694944824,2.74320501260366,"0"
"958",1033,1,8,118,"Low Prob","4","1","2",0.5392612,2,0.45,"0","Correct",958,1,-0.617555224341166,1.85438893063324,"0"
"959",1033,1,8,119,"High Prob","1","2","1",0.4646582,1,0.5,"0","Correct",959,1,-0.766453197442696,2.15211955798908,"0"
"960",1033,1,8,120,"High Prob","2","1","4",0.5453635,4,0.3,"0","Correct",960,1,-0.606302734169119,1.83363939830957,"0"
"961",1033,2,1,1,"High Prob","2","3","4",0.3714284,3,0.6,"1","Wrong",1,0,-0.990399165566445,2.69230893491182,"0"
"962",1033,2,1,2,"High Prob","3","4","1",0.3874683,1,0.4,"1","Correct",2,1,-0.948121239986679,2.58085629198569,"1"
"963",1033,2,1,3,"High Prob","4","1","2",0.3228655,2,0.4,"1","Correct",3,1,-1.13051945115038,3.09726496017692,"0"
"964",1033,2,1,4,"High Prob","1","2","4",0.4868768,4,0.35,"1","Correct",4,1,-0.719744165316462,2.05390768260061,"0"
"965",1033,2,1,5,"High Prob","2","4","3",0.5382721,3,0.2,"1","Correct",5,1,-0.619391084593102,1.85779645647619,"0"
"966",1033,2,1,6,"High Prob","4","3","1",0.359642,1,0.3,"1","Correct",6,1,-1.02264618676436,2.78054287319056,"0"
"967",1033,2,1,7,"Low Prob","3","1","2",0.3843285,2,0.2,"1","Correct",7,1,-0.95625762334925,2.6019407876335,"0"
"968",1033,2,1,8,"High Prob","1","2","4",0.4877453,4,0.6,"1","Correct",8,1,-0.717961935609403,2.0502504073335,"0"
"969",1033,2,1,9,"High Prob","2","4","3",0.3131183,3,0.25,"1","Correct",9,1,-1.16117420457752,3.1936811103024,"0"
"970",1033,2,1,10,"High Prob","4","3","1",0.247836,1,0.5,"1","Correct",10,1,-1.39498804188862,4.03492632224536,"0"
"971",1033,2,1,11,"High Prob","3","1","4",0.4211966,4,0.2,"1","Correct",11,1,-0.864655570929636,2.37418820569777,"0"
"972",1033,2,1,12,"High Prob","1","4","2",0.2572517,2,0.45,"1","Correct",12,1,-1.35770029593218,3.88724350509637,"0"
"973",1033,2,1,13,"Low Prob","4","2","3",0.2859736,3,0.6,"1","Correct",13,1,-1.25185578011521,3.49682628046785,"0"
"974",1033,2,1,14,"Low Prob","2","3","1",0.4253632,1,0.2,"1","Correct",14,1,-0.854811886775044,2.35093209755804,"0"
"975",1033,2,1,15,"High Prob","3","1","4",0.2973905,4,0.35,"1","Correct",15,1,-1.21270918897671,3.36258219411851,"0"
"976",1033,2,1,16,"High Prob","1","4","2",0.3407885,2,0.2,"1","Correct",16,1,-1.07649322872778,2.93437131828099,"0"
"977",1033,2,1,17,"High Prob","4","2","1",0.2922254,1,0.45,"1","Correct",17,1,-1.23022985668096,3.42201601914139,"0"
"978",1033,2,1,18,"Low Prob","2","1","4",0.4755225,4,0.3,"1","Correct",18,1,-0.743341079504195,2.10294991299045,"0"
"979",1033,2,1,19,"High Prob","1","4","2",0.3815623,1,0.25,"1","Wrong",19,0,-0.963481138837775,2.62080399452462,"0"
"980",1033,2,1,20,"High Prob","4","2","1",0.3029747,1,0.35,"1","Correct",20,1,-1.19410597530878,3.30060562812671,"1"
"981",1033,2,1,21,"High Prob","2","1","3",0.2536521,3,0.5,"1","Correct",21,1,-1.37179163587893,3.94240773090386,"0"
"982",1033,2,1,22,"High Prob","1","3","2",0.3523657,2,0.45,"1","Correct",22,1,-1.04308572223385,2.8379606755141,"0"
"983",1033,2,1,23,"High Prob","3","2","3",0.423086,3,0.25,"1","Correct",23,1,-0.860179810907802,2.36358565398051,"0"
"984",1033,2,1,24,"Low Prob","2","3","1",0.2691499,1,0.6,"1","Correct",24,1,-1.31248680551527,3.71540171480651,"0"
"985",1033,2,1,25,"Low Prob","3","1","2",0.2931984,2,0.3,"1","Correct",25,1,-1.22690576601045,3.41065981260471,"0"
"986",1033,2,1,26,"High Prob","1","2","4",0.2745619,4,0.55,"1","Correct",26,1,-1.29257854254331,3.64216593780856,"0"
"987",1033,2,1,27,"Low Prob","2","4","1",0.3246135,1,0.45,"1","Correct",27,1,-1.12512003511767,3.08058660530138,"0"
"988",1033,2,1,28,"Low Prob","4","1","3",0.3986492,3,0.2,"1","Correct",28,1,-0.919673446808505,2.5084711069281,"0"
"989",1033,2,1,29,"High Prob","1","3","2",0.4373525,2,0.2,"1","Correct",29,1,-0.827015772887041,2.28648515785322,"0"
"990",1033,2,1,30,"Low Prob","3","2","4",0.4027879,4,0.4,"1","Correct",30,1,-0.909345158310878,2.48269622796514,"0"
"991",1033,2,1,31,"High Prob","2","4","3",0.3274603,3,0.25,"1","Correct",31,1,-1.11638845262878,3.05380530097847,"0"
"992",1033,2,1,32,"High Prob","4","3","1",0.3495057,1,0.3,"1","Correct",32,1,-1.05123540842839,2.86118366596024,"0"
"993",1033,2,1,33,"High Prob","3","1","4",0.4862002,4,0.2,"1","Correct",33,1,-0.721134805746846,2.05676591659156,"0"
"994",1033,2,1,34,"High Prob","1","4","2",0.3415787,2,0.3,"1","Correct",34,1,-1.07417717264177,2.92758301381204,"0"
"995",1033,2,1,35,"High Prob","4","2","1",0.2549662,1,0.6,"1","Correct",35,1,-1.36662429162872,3.922088496436,"0"
"996",1033,2,1,36,"High Prob","2","1","3",0.3576823,3,0.35,"1","Correct",36,1,-1.0281101167483,2.79577714636704,"0"
"997",1033,2,1,37,"High Prob","1","3","2",0.3064019,2,0.5,"1","Correct",37,1,-1.18285764009054,3.26368733353155,"0"
"998",1033,2,1,38,"High Prob","3","2","3",0.3790999,3,0.25,"1","Correct",38,1,-0.969955520242526,2.63782712683385,"0"
"999",1033,2,1,39,"High Prob","2","3","4",0.359158,4,0.5,"1","Correct",39,1,-1.02399287589387,2.78428992254105,"0"
"1000",1033,2,1,40,"High Prob","3","4","1",0.4318721,1,0.2,"1","Correct",40,1,-0.839625799388681,2.31550035299803,"0"
"1001",1033,2,1,41,"High Prob","4","1","2",0.4452515,2,0.4,"1","Correct",41,1,-0.809115987924161,2.2459216869567,"0"
"1002",1033,2,1,42,"High Prob","1","2","4",0.4126248,4,0.35,"1","Correct",42,1,-0.885216573510503,2.42350920254914,"0"
"1003",1033,2,1,43,"High Prob","2","4","3",0.3333949,3,0.35,"1","Correct",43,1,-1.09842760572305,2.99944600232337,"0"
"1004",1033,2,1,44,"High Prob","4","3","1",0.366726,1,0.4,"1","Correct",44,1,-1.00314030377312,2.7268314763611,"0"
"1005",1033,2,1,45,"High Prob","3","1","4",0.2827856,3,0.5,"1","Wrong",45,0,-1.26306626563381,3.53624795604868,"0"
"1006",1033,2,1,46,"High Prob","1","4","2",0.2661642,2,0.5,"1","Correct",46,1,-1.32364186741445,3.75707927662698,"1"
"1007",1033,2,1,47,"Low Prob","4","2","3",0.3682315,3,0.35,"1","Correct",47,1,-0.999043462511668,2.71568293315482,"0"
"1008",1033,2,1,48,"High Prob","2","3","4",0.4922753,4,0.5,"1","Correct",48,1,-0.70871716613562,2.03138365869667,"0"
"1009",1033,2,1,49,"Low Prob","3","4","2",0.5236389,2,0.3,"1","Correct",49,1,-0.646952954352302,1.90971297205001,"0"
"1010",1033,2,1,50,"High Prob","4","2","1",0.429692,1,0.2,"1","Correct",50,1,-0.844686606014712,2.32724835463541,"0"
"1011",1033,2,1,51,"Low Prob","2","1","4",0.4937397,4,0.35,"1","Correct",51,1,-0.705746823743888,2.02535870621706,"0"
"1012",1033,2,1,52,"High Prob","1","4","2",0.3551651,2,0.55,"1","Correct",52,1,-1.03517252719592,2.81559195990822,"0"
"1013",1033,2,1,53,"High Prob","4","2","1",0.2878633,1,0.5,"1","Correct",53,1,-1.24526956430726,3.47387110479175,"0"
"1014",1033,2,1,54,"High Prob","2","1","3",0.3092384,3,0.35,"1","Correct",54,1,-1.17364277851815,3.23375104773534,"0"
"1015",1033,2,1,55,"High Prob","1","3","2",0.3799507,2,0.3,"1","Correct",55,1,-0.967713771520363,2.63192040441036,"0"
"1016",1033,2,1,56,"High Prob","3","2","3",0.4060019,3,0.55,"1","Correct",56,1,-0.901397439588399,2.46304266063779,"0"
"1017",1033,2,1,57,"High Prob","2","3","4",0.3627096,4,0.25,"1","Correct",57,1,-1.01415276488806,2.75702655788543,"0"
"1018",1033,2,1,58,"High Prob","3","4","1",0.4414383,1,0.45,"1","Correct",58,1,-0.817717019553559,2.26532224322176,"0"
"1019",1033,2,1,59,"High Prob","4","1","2",0.450831,2,0.5,"1","Correct",59,1,-0.796662732543743,2.21812608272279,"0"
"1020",1033,2,1,60,"High Prob","1","2","4",0.4155482,4,0.4,"1","Correct",60,1,-0.878156666601195,2.40645970792317,"0"
"1021",1033,2,1,61,"High Prob","2","4","3",0.3315627,3,0.45,"1","Correct",61,1,-1.10393834696949,3.01602080089226,"0"
"1022",1033,2,1,62,"High Prob","4","3","1",0.4530216,1,0.2,"1","Correct",62,1,-0.791815472516654,2.20740026524122,"0"
"1023",1033,2,1,63,"High Prob","3","1","4",0.4296857,4,0.5,"1","Correct",63,1,-0.84470126778683,2.32728247647059,"0"
"1024",1033,2,1,64,"High Prob","1","4","2",0.467738,2,0.2,"1","Correct",64,1,-0.759846968887117,2.1379490227435,"0"
"1025",1033,2,1,65,"High Prob","4","2","1",0.347803,1,0.5,"1","Correct",65,1,-1.05611905145223,2.87519084079206,"0"
"1026",1033,2,1,66,"Low Prob","2","1","4",0.4751926,4,0.45,"1","Correct",66,1,-0.744035083445525,2.1044098750696,"0"
"1027",1033,2,1,67,"High Prob","1","4","2",0.2992343,2,0.3,"1","Correct",67,1,-1.20652840041493,3.34186288136086,"0"
"1028",1033,2,1,68,"High Prob","4","2","1",0.4158994,1,0.35,"1","Correct",68,1,-0.877311874888796,2.40442760917664,"0"
"1029",1033,2,1,69,"High Prob","2","1","3",0.2980008,3,0.5,"1","Correct",69,1,-1.21065910791658,3.35569568940755,"0"
"1030",1033,2,1,70,"Low Prob","1","3","4",0.4826994,4,0.25,"1","Correct",70,1,-0.728361179324542,2.07168270770587,"0"
"1031",1033,2,1,71,"High Prob","3","4","1",0.4200981,1,0.25,"1","Correct",71,1,-0.867267023549711,2.38039638836738,"0"
"1032",1033,2,1,72,"High Prob","4","1","2",0.2661617,2,0.6,"1","Correct",72,1,-1.32365126015676,3.75711456607017,"0"
"1033",1033,2,1,73,"High Prob","1","2","4",0.4062103,4,0.6,"1","Correct",73,1,-0.900884273190324,2.46177903416038,"0"
"1034",1033,2,1,74,"Low Prob","2","4","1",0.3710003,1,0.45,"1","Correct",74,1,-0.991552407749692,2.69541561017606,"0"
"1035",1033,2,1,75,"High Prob","4","1","2",0.4430125,2,0.2,"1","Correct",75,1,-0.814157292630796,2.25727265032025,"0"
"1036",1033,2,1,76,"High Prob","1","2","4",0.2563691,3,0.6,"1","Wrong",76,0,-1.36113707601871,3.90062608949362,"0"
"1037",1033,2,1,77,"High Prob","2","4","3",0.3271102,3,0.35,"1","Correct",77,1,-1.11745816179956,3.05707373233852,"1"
"1038",1033,2,1,78,"High Prob","4","3","1",0.2891326,1,0.6,"1","Correct",78,1,-1.24086987256762,3.45862071589298,"0"
"1039",1033,2,1,79,"High Prob","3","1","4",0.3685177,4,0.5,"1","Correct",79,1,-0.998266535941822,2.71357386632989,"0"
"1040",1033,2,1,80,"High Prob","1","4","2",0.2365793,2,0.5,"1","Correct",80,1,-1.44147182069892,4.22691249826168,"0"
"1041",1033,2,1,81,"High Prob","4","2","1",0.3079741,1,0.35,"1","Correct",81,1,-1.17773959045349,3.247026292146,"0"
"1042",1033,2,1,82,"High Prob","2","1","3",0.4346707,3,0.5,"1","Correct",82,1,-0.833166546065595,2.30059214941334,"0"
"1043",1033,2,1,83,"High Prob","1","3","2",0.4380646,2,0.25,"1","Correct",83,1,-0.825388890896588,2.28276834055982,"0"
"1044",1033,2,1,84,"Low Prob","3","2","4",0.3574462,4,0.35,"1","Correct",84,1,-1.02877041768325,2.79762381024053,"0"
"1045",1033,2,1,85,"High Prob","2","4","3",0.3661547,3,0.6,"1","Correct",85,1,-1.00469935728815,2.73108606826568,"0"
"1046",1033,2,1,86,"High Prob","4","3","1",0.3422094,1,0.6,"1","Correct",86,1,-1.07233244858513,2.92218740922955,"0"
"1047",1033,2,1,87,"High Prob","3","1","4",0.4095774,4,0.35,"1","Correct",87,1,-0.892629382560329,2.44154096393014,"0"
"1048",1033,2,1,88,"High Prob","1","4","2",0.3662964,2,0.25,"1","Correct",88,1,-1.00431243725549,2.73002956076008,"0"
"1049",1033,2,1,89,"Low Prob","4","2","3",0.3283603,3,0.55,"1","Correct",89,1,-1.11364379787111,3.04543515156978,"0"
"1050",1033,2,1,90,"High Prob","2","3","4",0.3104044,4,0.5,"1","Correct",90,1,-1.16987931551581,3.22160381747166,"0"
"1051",1033,2,1,91,"High Prob","3","4","1",0.4131163,1,0.3,"1","Correct",91,1,-0.884026127599443,2.42062586249925,"0"
"1052",1033,2,1,92,"Low Prob","4","1","3",0.3358259,3,0.3,"1","Correct",92,1,-1.09116240806941,2.97773340293289,"0"
"1053",1033,2,1,93,"High Prob","1","3","2",0.4091949,2,0.2,"1","Correct",93,1,-0.893563708325442,2.44382322458076,"0"
"1054",1033,2,1,94,"High Prob","3","2","3",0.4499102,3,0.55,"1","Correct",94,1,-0.798707271687186,2.22266576752427,"0"
"1055",1033,2,1,95,"High Prob","2","3","4",0.4206564,4,0.25,"1","Correct",95,1,-0.865938930552142,2.37723709897199,"0"
"1056",1033,2,1,96,"High Prob","3","4","1",0.5706769,1,0.2,"1","Correct",96,1,-0.560932078866349,1.75230502583861,"0"
"1057",1033,2,1,97,"High Prob","4","1","2",0.4747287,2,0.2,"1","Correct",97,1,-0.745011796015038,2.10646628274212,"0"
"1058",1033,2,1,98,"High Prob","1","2","4",NA,4,0.25,"1","Correct",98,1,NA,NA,"0"
"1059",1033,2,1,99,"High Prob","2","4","3",0.3794896,3,0.2,"1","Correct",99,1,-0.968928087001541,2.63511832735337,"0"
"1060",1033,2,1,100,"Low Prob","4","3","2",0.3875298,2,0.6,"1","Correct",100,1,-0.94796252991983,2.58044671661379,"0"
"1061",1033,2,1,101,"High Prob","3","2","3",0.3709355,3,0.4,"1","Correct",101,1,-0.991727085936578,2.69588648161203,"0"
"1062",1033,2,1,102,"Low Prob","2","3","1",0.3229953,1,0.4,"1","Correct",102,1,-1.13011750694894,3.09602028264808,"0"
"1063",1033,2,1,103,"Low Prob","3","1","2",0.2690475,2,0.6,"1","Correct",103,1,-1.31286733504305,3.7168158039008,"0"
"1064",1033,2,1,104,"High Prob","1","2","4",NA,4,0.25,"1","Correct",104,1,NA,NA,"0"
"1065",1033,2,1,105,"Low Prob","2","4","1",0.4211293,1,0.2,"1","Correct",105,1,-0.864815366562521,2.37456762091833,"0"
"1066",1033,2,1,106,"High Prob","4","1","2",0.3712333,2,0.4,"1","Correct",106,1,-0.990924573041984,2.69372386582777,"0"
"1067",1033,2,1,107,"High Prob","1","2","4",0.4632379,4,0.5,"1","Correct",107,1,-0.769514533963516,2.15871801508469,"0"
"1068",1033,2,1,108,"High Prob","2","4","3",0.3299628,3,0.45,"1","Correct",108,1,-1.10877535814853,3.0306446666109,"0"
"1069",1033,2,1,109,"High Prob","4","3","1",0.3960172,1,0.4,"1","Correct",109,1,-0.926297634327466,2.52514284733087,"0"
"1070",1033,2,1,110,"High Prob","3","1","4",0.2754063,3,0.6,"1","Wrong",110,0,-1.28950781713224,3.63099900038598,"0"
"1071",1033,2,1,111,"High Prob","1","4","2",0.4794873,2,0.2,"1","Correct",111,1,-0.735037870932239,2.08556097314778,"1"
"1072",1033,2,1,112,"Low Prob","4","2","3",0.3454962,3,0.45,"1","Correct",112,1,-1.06277363438772,2.89438783986626,"0"
"1073",1033,2,1,113,"High Prob","2","3","4",0.5848786,4,0.45,"1","Correct",113,1,-0.53635097465334,1.70975652041295,"0"
"1074",1033,2,1,114,"High Prob","3","4","1",0.326286,1,0.25,"1","Correct",114,1,-1.11998098160519,3.06479591524,"0"
"1075",1033,2,1,115,"High Prob","4","1","2",0.4163057,2,0.2,"1","Correct",115,1,-0.876335432825939,2.40208097078661,"0"
"1076",1033,2,1,116,"High Prob","1","2","4",0.6023585,4,0.5,"1","Correct",116,1,-0.506902495971812,1.66014092936349,"0"
"1077",1033,2,1,117,"High Prob","2","4","3",0.3390657,3,0.35,"1","Correct",117,1,-1.08156138506978,2.94928092107223,"0"
"1078",1033,2,1,118,"High Prob","4","3","1",0.2704734,1,0.55,"1","Correct",118,1,-1.30758152194499,3.69722124245859,"0"
"1079",1033,2,1,119,"High Prob","3","1","4",0.5005203,4,0.35,"1","Correct",119,1,-0.692107121608814,1.99792096344544,"0"
"1080",1033,2,1,120,"Low Prob","1","4","3",0.3472586,3,0.5,"1","Correct",120,1,-1.05768553163564,2.87969829976853,"0"
"1081",1033,2,2,1,"High Prob","2","3","4",0.3078593,4,0.4,"1","Correct",121,1,-1.17811241856359,3.24823710051962,"0"
"1082",1033,2,2,2,"High Prob","3","4","1",0.3266203,1,0.4,"1","Correct",122,1,-1.1189569448354,3.06165905793363,"0"
"1083",1033,2,2,3,"High Prob","4","1","2",0.4325991,1,0.2,"1","Wrong",123,0,-0.837943845909171,2.31160906252463,"0"
"1084",1033,2,2,4,"High Prob","1","2","4",0.4499603,4,0.3,"1","Correct",124,1,-0.798595922331803,2.22241828890238,"1"
"1085",1033,2,2,5,"High Prob","2","4","3",0.3046763,3,0.35,"1","Correct",125,1,-1.18850537743996,3.28217193132515,"0"
"1086",1033,2,2,6,"Low Prob","4","3","2",0.4573816,2,0.25,"1","Correct",126,1,-0.782237225574702,2.1863581744434,"0"
"1087",1033,2,2,7,"High Prob","3","2","3",0.4420904,3,0.3,"1","Correct",127,1,-0.816240892929924,2.26198080754524,"0"
"1088",1033,2,2,8,"High Prob","2","3","4",0.2654764,4,0.35,"1","Correct",128,1,-1.32622933113988,3.76681317058691,"0"
"1089",1033,2,2,9,"High Prob","3","4","1",0.3255379,1,0.6,"1","Correct",129,1,-1.12227638785977,3.07183894717021,"0"
"1090",1033,2,2,10,"High Prob","4","1","2",0.3156238,2,0.3,"1","Correct",130,1,-1.15320428093994,3.16832887760682,"0"
"1091",1033,2,2,11,"High Prob","1","2","4",0.5016199,4,0.2,"1","Correct",131,1,-0.689912617404129,1.99354132481586,"0"
"1092",1033,2,2,12,"High Prob","2","4","3",0.3603096,3,0.2,"1","Correct",132,1,-1.0207916171201,2.77539094156803,"0"
"1093",1033,2,2,13,"High Prob","4","3","1",0.4350595,1,0.55,"1","Correct",133,1,-0.832272475638009,2.29853617723553,"0"
"1094",1033,2,2,14,"High Prob","3","1","4",0.4744437,4,0.55,"1","Correct",134,1,-0.745612319183568,2.10773164445012,"0"
"1095",1033,2,2,15,"High Prob","1","4","2",0.3385088,2,0.5,"1","Correct",135,1,-1.08320518992193,2.9541329501626,"0"
"1096",1033,2,2,16,"High Prob","4","2","1",0.3918813,1,0.3,"1","Correct",136,1,-0.936796291169154,2.55179310673921,"0"
"1097",1033,2,2,17,"High Prob","2","1","3",0.3132611,3,0.35,"1","Correct",137,1,-1.16071825087766,3.19222527150674,"0"
"1098",1033,2,2,18,"Low Prob","1","3","4",0.4180329,4,0.25,"1","Correct",138,1,-0.872195141420732,2.39215621545577,"0"
"1099",1033,2,2,19,"High Prob","3","4","1",0.4400581,1,0.2,"1","Correct",139,1,-0.820848515332518,2.27242720904353,"0"
"1100",1033,2,2,20,"High Prob","4","1","2",0.3753883,2,0.35,"1","Correct",140,1,-0.979794322070883,2.66390827844128,"0"
"1101",1033,2,2,21,"High Prob","1","2","4",0.4474224,4,0.2,"1","Correct",141,1,-0.804252164125331,2.2350244422273,"0"
"1102",1033,2,2,22,"Low Prob","2","4","1",0.4008159,1,0.3,"1","Correct",142,1,-0.914253059339659,2.49491100527699,"0"
"1103",1033,2,2,23,"High Prob","4","1","2",0.2974996,2,0.55,"1","Correct",143,1,-1.21234239853517,3.36134905727604,"0"
"1104",1033,2,2,24,"High Prob","1","2","4",0.3669139,4,0.35,"1","Correct",144,1,-1.00262806335623,2.72543504075479,"0"
"1105",1033,2,2,25,"High Prob","2","4","3",0.3629701,3,0.5,"1","Correct",145,1,-1.01343481725582,2.75504786757917,"0"
"1106",1033,2,2,26,"Low Prob","4","3","2",0.4636464,2,0.3,"1","Correct",146,1,-0.768633086243561,2.156816056374,"0"
"1107",1033,2,2,27,"High Prob","3","2","3",0.4903983,3,0.45,"1","Correct",147,1,-0.712537360924056,2.03915878174945,"0"
"1108",1033,2,2,28,"High Prob","2","3","4",0.3877952,4,0.45,"1","Correct",148,1,-0.94727791376437,2.57868070569208,"0"
"1109",1033,2,2,29,"High Prob","3","4","1",0.2871864,1,0.5,"1","Correct",149,1,-1.24762379668974,3.48205903900742,"0"
"1110",1033,2,2,30,"High Prob","4","1","2",0.3685548,2,0.45,"1","Correct",150,1,-0.998165867418627,2.71330070860561,"0"
"1111",1033,2,2,31,"High Prob","1","2","4",0.3466248,4,0.55,"1","Correct",151,1,-1.05951235203879,2.88496379947424,"0"
"1112",1033,2,2,32,"Low Prob","2","4","1",0.356014,1,0.6,"1","Correct",152,1,-1.03278522306065,2.80887830253866,"0"
"1113",1033,2,2,33,"Low Prob","4","1","3",0.3567288,3,0.4,"1","Correct",153,1,-1.03077944975885,2.80324997589205,"0"
"1114",1033,2,2,34,"High Prob","1","3","2",0.4434642,2,0.25,"1","Correct",154,1,-0.813138202023919,2.25497345670744,"0"
"1115",1033,2,2,35,"Low Prob","3","2","4",0.4128182,4,0.3,"1","Correct",155,1,-0.884747976639395,2.42237381975892,"0"
"1116",1033,2,2,36,"High Prob","2","4","3",0.4435057,3,0.4,"1","Correct",156,1,-0.813044625003932,2.25476245288392,"0"
"1117",1033,2,2,37,"High Prob","4","3","1",0.4149152,1,0.25,"1","Correct",157,1,-0.879681116980557,2.41013103400406,"0"
"1118",1033,2,2,38,"Low Prob","3","1","2",0.3329634,2,0.4,"1","Correct",158,1,-1.09972270495214,3.00333309907335,"0"
"1119",1033,2,2,39,"High Prob","1","2","4",0.3443795,4,0.55,"1","Correct",159,1,-1.0660110320097,2.90377330822537,"0"
"1120",1033,2,2,40,"High Prob","2","4","3",0.3617418,3,0.4,"1","Correct",160,1,-1.01682458131557,2.76440267616294,"0"
"1121",1033,2,2,41,"High Prob","4","3","1",0.3604632,1,0.45,"1","Correct",161,1,-1.02036540791152,2.77420829643636,"0"
"1122",1033,2,2,42,"High Prob","3","1","4",0.52916,4,0.2,"1","Correct",162,1,-0.636464435387958,1.88978758787512,"0"
"1123",1033,2,2,43,"High Prob","1","4","2",0.3352151,2,0.3,"1","Correct",163,1,-1.09298286365613,2.98315917152897,"0"
"1124",1033,2,2,44,"High Prob","4","2","1",0.2866005,1,0.45,"1","Correct",164,1,-1.24966601899782,3.4891774438635,"0"
"1125",1033,2,2,45,"High Prob","2","1","3",0.5019692,3,0.3,"1","Correct",165,1,-0.689216515754351,1.99215410029141,"0"
"1126",1033,2,2,46,"Low Prob","1","3","4",0.3886833,4,0.3,"1","Correct",166,1,-0.944990405772165,2.57278869454901,"0"
"1127",1033,2,2,47,"High Prob","3","4","1",0.2921011,1,0.4,"1","Correct",167,1,-1.23065530376191,3.42347221561302,"0"
"1128",1033,2,2,48,"High Prob","4","1","2",0.3074541,2,0.5,"1","Correct",168,1,-1.17942947116987,3.25251801813669,"0"
"1129",1033,2,2,49,"High Prob","1","2","4",0.4081659,4,0.35,"1","Correct",169,1,-0.896081569577469,2.44998418535208,"0"
"1130",1033,2,2,50,"High Prob","2","4","3",0.4128667,3,0.25,"1","Correct",170,1,-0.884630498409974,2.42208926028667,"0"
"1131",1033,2,2,51,"High Prob","4","3","1",0.419577,1,0.2,"1","Correct",171,1,-0.868508218071018,2.38335275765831,"0"
"1132",1033,2,2,52,"High Prob","3","1","4",0.4536628,4,0.3,"1","Correct",172,1,-0.790401088179849,2.20428035977382,"0"
"1133",1033,2,2,53,"High Prob","1","4","2",0.3403546,2,0.35,"1","Correct",173,1,-1.07776726368076,2.93811219240169,"0"
"1134",1033,2,2,54,"High Prob","4","2","1",0.3897834,1,0.4,"1","Correct",174,1,-0.942164078756992,2.56552741856118,"0"
"1135",1033,2,2,55,"High Prob","2","1","3",0.4410752,3,0.3,"1","Correct",175,1,-0.818539896530487,2.26718709190632,"0"
"1136",1033,2,2,56,"High Prob","1","3","2",0.4864935,2,0.4,"1","Correct",176,1,-0.720531738185312,2.05552592172352,"0"
"1137",1033,2,2,57,"Low Prob","3","2","4",0.3458914,4,0.6,"1","Correct",177,1,-1.06163042602517,2.89108084213716,"0"
