,SID,Session,Block,Trial,Sequence,t-2,t-1,t,RT,Response,Delay,Result,Trial_Number,Correct,cutoff,log_RT,inverse_RT,post_error
416,1005,Baseline,4,71,High Prob,1,3,4,0.333019,4,0.6,Correct,431,1,0.553885676,-1.099555734,3.00283167,0
417,1005,Baseline,4,72,High Prob,3,4,2,0.5344299,2,0.6,Correct,432,1,0.553885676,-0.626554708,1.871152793,0
418,1005,Baseline,4,73,High Prob,4,2,3,0.5337931,3,0.25,Correct,433,1,0.553885676,-0.627746968,1.873385025,0
419,1005,Baseline,4,74,High Prob,2,3,1,0.3271864,1,0.2,Correct,434,1,0.553885676,-1.11722524,3.056361756,0
420,1005,Baseline,4,75,High Prob,3,1,2,0.4652214,2,0.6,Correct,435,1,0.553885676,-0.765241858,2.149514188,0
421,1005,Baseline,4,77,High Prob,2,1,4,0.4453521,4,0.4,Correct,437,1,0.553885676,-0.808890074,2.245414359,0
422,1005,Baseline,4,78,High Prob,1,4,3,0.2847223,3,0.35,Correct,438,1,0.553885676,-1.25624096,3.512194163,0
423,1005,Baseline,4,79,High Prob,4,3,2,0.5321461,2,0.3,Correct,439,1,0.553885676,-0.630837203,1.879183179,0
424,1005,Baseline,4,80,High Prob,3,2,4,0.4655217,4,0.3,Correct,440,1,0.553885676,-0.764596567,2.148127574,0
425,1005,Baseline,4,81,High Prob,2,4,1,0.2876302,1,0.35,Correct,441,1,0.553885676,-1.246079652,3.476686384,0
426,1005,Baseline,4,82,High Prob,4,1,3,0.422968,3,0.3,Correct,442,1,0.553885676,-0.860458753,2.364245049,0
427,1005,Baseline,4,83,High Prob,1,3,4,0.4289844,4,0.2,Correct,443,1,0.553885676,-0.846334724,2.331087098,0
428,1005,Baseline,4,84,High Prob,3,4,2,0.4330434,2,0.25,Correct,444,1,0.553885676,-0.836917325,2.309237365,0
429,1005,Baseline,4,85,High Prob,4,2,3,0.4864277,3,0.2,Correct,445,1,0.553885676,-0.720667001,2.055803977,0
430,1005,Baseline,4,86,High Prob,2,3,1,0.3258017,1,0.3,Correct,446,1,0.553885676,-1.121466365,3.069351695,0
431,1005,Baseline,4,87,High Prob,3,1,2,0.4178411,2,0.55,Correct,447,1,0.553885676,-0.872654062,2.393254278,0
432,1005,Baseline,4,88,High Prob,1,2,1,0.3998632,1,0.4,Correct,448,1,0.553885676,-0.91663279,2.500855293,0
433,1005,Baseline,4,89,High Prob,2,1,4,0.4366473,4,0.25,Correct,449,1,0.553885676,-0.828629504,2.290177908,0
434,1005,Baseline,4,90,High Prob,1,4,3,0.3620332,3,0.2,Correct,450,1,0.553885676,-1.016019359,2.762177612,0
435,1005,Baseline,4,91,High Prob,4,3,2,0.3947027,2,0.4,Correct,451,1,0.553885676,-0.929622456,2.533552469,0
436,1005,Baseline,4,92,High Prob,3,2,4,0.3021182,4,0.3,Correct,452,1,0.553885676,-1.196936947,3.309962789,0
437,1005,Baseline,4,93,High Prob,2,4,1,0.3108076,1,0.25,Correct,453,1,0.553885676,-1.168581208,3.217424542,0
438,1005,Baseline,4,94,High Prob,4,1,3,0.3154981,3,0.35,Correct,454,1,0.553885676,-1.153602619,3.169591196,0
439,1005,Baseline,4,95,High Prob,1,3,4,0.3975434,4,0.4,Correct,455,1,0.553885676,-0.922451168,2.515448628,0
440,1005,Baseline,4,96,Low Prob,3,4,1,0.5149481,1,0.25,Correct,456,1,0.581374264,-0.66368916,1.941943275,0
441,1005,Baseline,4,97,High Prob,4,1,3,0.3649997,3,0.4,Correct,457,1,0.553885676,-1.007858747,2.739728279,0
442,1005,Baseline,4,98,High Prob,1,3,4,0.4530153,4,0.6,Correct,458,1,0.553885676,-0.791829379,2.207430963,0
443,1005,Baseline,4,99,High Prob,3,4,2,0.4137938,2,0.5,Correct,459,1,0.553885676,-0.882387497,2.416662599,0
444,1005,Baseline,4,100,High Prob,4,2,3,0.3984703,4,0.35,Wrong,460,0,0.461059365,-0.920122313,2.509597328,1
445,1005,Baseline,4,101,High Prob,2,3,1,0.4331892,1,0.3,Correct,461,1,0.553885676,-0.836580695,2.308460137,0
446,1005,Baseline,4,102,High Prob,3,1,2,0.4726017,2,0.55,Correct,462,1,0.553885676,-0.749502317,2.115946684,0
447,1005,Baseline,4,103,High Prob,1,2,1,0.5466521,1,0.45,Correct,463,1,0.553885676,-0.603942694,1.829317037,0
448,1005,Baseline,4,104,High Prob,2,1,4,0.5320572,4,0.6,Correct,464,1,0.553885676,-0.631004277,1.879497167,0
449,1005,Baseline,4,105,High Prob,1,4,3,0.3734431,3,0.2,Correct,465,1,0.553885676,-0.984989629,2.677784112,0
450,1005,Baseline,4,107,High Prob,3,2,4,0.502926,4,0.3,Correct,467,1,0.553885676,-0.687312237,1.988364093,0
451,1005,Baseline,4,108,High Prob,2,4,1,0.3516553,1,0.45,Correct,468,1,0.553885676,-1.045103845,2.84369381,0
452,1005,Baseline,4,109,High Prob,4,1,3,0.3563621,3,0.3,Correct,469,1,0.553885676,-1.03180793,2.806134547,0
453,1005,Baseline,4,110,High Prob,1,3,4,0.4150835,4,0.55,Correct,470,1,0.553885676,-0.879275574,2.409153821,0
454,1005,Baseline,4,111,High Prob,3,4,2,0.5350996,2,0.55,Correct,471,1,0.553885676,-0.625302381,1.868810965,0
455,1005,Baseline,4,112,Low Prob,4,2,1,0.2965496,2,0.2,Wrong,472,0,0.495194896,-1.21554079,3.372117177,1
456,1005,Baseline,4,113,High Prob,2,1,4,0.4319051,4,0.3,Correct,473,1,0.553885676,-0.839549391,2.315323436,0
457,1005,Baseline,4,114,High Prob,1,4,3,0.4252919,3,0.5,Correct,474,1,0.553885676,-0.854979522,2.35132623,0
458,1005,Baseline,4,115,High Prob,4,3,2,0.5153834,2,0.5,Correct,475,1,0.553885676,-0.662844189,1.940303083,0
459,1005,Baseline,4,116,High Prob,3,2,4,0.361437,4,0.5,Correct,476,1,0.553885676,-1.017667526,2.766733898,0
460,1005,Baseline,4,117,Low Prob,2,4,3,0.4641393,3,0.25,Correct,477,1,0.581374264,-0.767570556,2.154525592,0
461,1005,Baseline,4,118,High Prob,4,3,2,0.4969345,2,0.3,Correct,478,1,0.553885676,-0.699297052,2.012337642,0
462,1005,Baseline,4,119,High Prob,3,2,4,0.3443196,4,0.5,Correct,479,1,0.553885676,-1.066184983,2.904278467,0
463,1005,Baseline,4,120,High Prob,2,4,1,0.3496278,1,0.3,Correct,480,1,0.553885676,-1.050886119,2.860184459,0
464,1005,Baseline,5,1,High Prob,2,3,1,0.4060343,1,0.3,Correct,481,1,0.553885676,-0.90131764,2.462846119,0
465,1005,Baseline,5,2,High Prob,3,1,2,0.3667256,2,0.55,Correct,482,1,0.553885676,-1.003141395,2.726834451,0
466,1005,Baseline,5,3,High Prob,1,2,1,0.362794,1,0.5,Correct,483,1,0.553885676,-1.013920099,2.756385166,0
467,1005,Baseline,5,4,High Prob,2,1,4,0.3714889,4,0.2,Correct,484,1,0.553885676,-0.990236294,2.69187047,0
468,1005,Baseline,5,5,Low Prob,1,4,2,0.3335487,2,0.55,Correct,485,1,0.581374264,-1.097966397,2.998062952,0
469,1005,Baseline,5,6,High Prob,4,2,3,0.4389436,3,0.6,Correct,486,1,0.553885676,-0.823384348,2.278197017,0
470,1005,Baseline,5,7,High Prob,2,3,1,0.4483685,1,0.5,Correct,487,1,0.553885676,-0.80213984,2.230308329,0
471,1005,Baseline,5,8,High Prob,3,1,2,0.5510699,2,0.55,Correct,488,1,0.553885676,-0.595893618,1.814651825,0
472,1005,Baseline,5,9,High Prob,1,2,1,0.3817956,1,0.45,Correct,489,1,0.553885676,-0.962869892,2.619202526,0
473,1005,Baseline,5,10,High Prob,2,1,4,0.3311484,4,0.45,Correct,490,1,0.553885676,-1.105188666,3.019794147,0
474,1005,Baseline,5,11,High Prob,1,4,3,0.4532483,3,0.6,Correct,491,1,0.553885676,-0.79131518,2.206296196,0
475,1005,Baseline,5,12,High Prob,4,3,2,0.3259592,2,0.3,Correct,492,1,0.553885676,-1.120983059,3.067868617,0
476,1005,Baseline,5,13,High Prob,3,2,4,0.35,4,0.25,Correct,493,1,0.553885676,-1.049822124,2.857142857,0
477,1005,Baseline,5,14,High Prob,2,4,1,0.310732,1,0.2,Correct,494,1,0.553885676,-1.168824475,3.21820733,0
478,1005,Baseline,5,15,High Prob,4,1,3,0.2974416,3,0.4,Correct,495,1,0.553885676,-1.212537376,3.362004508,0
479,1005,Baseline,5,16,High Prob,1,3,4,0.3308199,4,0.45,Correct,496,1,0.553885676,-1.10618116,3.022792764,0
480,1005,Baseline,5,17,Low Prob,3,4,1,0.5008877,1,0.2,Correct,497,1,0.581374264,-0.691373355,1.996455493,0
481,1005,Baseline,5,19,High Prob,1,3,4,0.3970173,4,0.55,Correct,499,1,0.553885676,-0.923775422,2.518781927,0
482,1005,Baseline,5,20,High Prob,3,4,2,0.314414,2,0.45,Correct,500,1,0.553885676,-1.15704469,3.180519951,0
483,1005,Baseline,5,21,High Prob,4,2,3,0.4691087,3,0.6,Correct,501,1,0.553885676,-0.756920768,2.131702098,0
484,1005,Baseline,5,22,High Prob,2,3,1,0.2731741,1,0.4,Correct,502,1,0.553885676,-1.297645958,3.660669148,0
485,1005,Baseline,5,24,High Prob,1,2,1,0.3672675,1,0.35,Correct,504,1,0.553885676,-1.001664814,2.72281103,0
486,1005,Baseline,5,25,High Prob,2,1,4,0.39732,4,0.45,Correct,505,1,0.553885676,-0.923013278,2.516862982,0
487,1005,Baseline,5,26,High Prob,1,4,3,0.4047042,3,0.2,Correct,506,1,0.553885676,-0.904598849,2.470940504,0
488,1005,Baseline,5,27,High Prob,4,3,2,0.3134022,2,0.25,Correct,507,1,0.553885676,-1.160267929,3.190788067,0
489,1005,Baseline,5,28,High Prob,3,2,4,0.3501182,4,0.35,Correct,508,1,0.553885676,-1.049484467,2.856178285,0
490,1005,Baseline,5,29,High Prob,2,4,1,0.3368394,1,0.35,Correct,509,1,0.553885676,-1.08814902,2.968773843,0
491,1005,Baseline,5,30,Low Prob,4,1,2,0.4702174,2,0.3,Correct,510,1,0.581374264,-0.754560138,2.126675874,0
492,1005,Baseline,5,31,High Prob,1,2,1,0.3522822,1,0.45,Correct,511,1,0.553885676,-1.04332272,2.838633346,0
493,1005,Baseline,5,32,High Prob,2,1,4,0.4009854,4,0.4,Correct,512,1,0.553885676,-0.913830261,2.493856385,0
494,1005,Baseline,5,33,High Prob,1,4,3,0.2976591,3,0.55,Correct,513,1,0.553885676,-1.211806407,3.359547885,0
495,1005,Baseline,5,34,High Prob,4,3,2,0.3650977,2,0.4,Correct,514,1,0.553885676,-1.00759029,2.738992878,0
496,1005,Baseline,5,35,High Prob,3,2,4,0.4151737,4,0.35,Correct,515,1,0.553885676,-0.879058292,2.408630412,0
497,1005,Baseline,5,36,High Prob,2,4,1,0.3312082,1,0.45,Correct,516,1,0.553885676,-1.105008098,3.01924892,0
498,1005,Baseline,5,37,High Prob,4,1,3,0.2972636,3,0.5,Correct,517,1,0.553885676,-1.213135992,3.36401766,0
499,1005,Baseline,5,38,High Prob,1,3,4,0.4526065,4,0.2,Correct,518,1,0.553885676,-0.792732184,2.209424743,0
500,1005,Baseline,5,39,High Prob,3,4,2,0.4093667,2,0.6,Correct,519,1,0.553885676,-0.893143948,2.442797619,0
501,1005,Baseline,5,40,High Prob,4,2,3,0.4760678,3,0.3,Correct,520,1,0.553885676,-0.742194998,2.100541141,0
502,1005,Baseline,5,41,High Prob,2,3,1,0.4461273,1,0.25,Correct,521,1,0.553885676,-0.807150942,2.24151268,0
503,1005,Baseline,5,42,Low Prob,3,1,4,0.3455099,4,0.45,Correct,522,1,0.581374264,-1.062733982,2.894273073,0
504,1005,Baseline,5,43,High Prob,1,4,3,0.2989006,3,0.4,Correct,523,1,0.553885676,-1.207644202,3.345593819,0
505,1005,Baseline,5,44,High Prob,4,3,2,0.2976076,2,0.5,Correct,524,1,0.553885676,-1.211979439,3.360129244,0
506,1005,Baseline,5,45,High Prob,3,2,4,0.3729803,4,0.2,Correct,525,1,0.553885676,-0.986229676,2.68110675,0
507,1005,Baseline,5,46,High Prob,2,4,1,0.2791022,1,0.35,Correct,526,1,0.553885676,-1.276177256,3.582916939,0
508,1005,Baseline,5,47,High Prob,4,1,3,0.2810894,3,0.45,Correct,527,1,0.553885676,-1.269082511,3.557587017,0
509,1005,Baseline,5,48,High Prob,1,3,4,0.3111339,4,0.55,Correct,528,1,0.553885676,-1.167531913,3.214050285,0
510,1005,Baseline,5,49,High Prob,3,4,2,0.5258429,2,0.3,Correct,529,1,0.553885676,-0.64275278,1.901708666,0
511,1005,Baseline,5,50,High Prob,4,2,3,0.4258748,3,0.35,Correct,530,1,0.553885676,-0.853609873,2.348107942,0
512,1005,Baseline,5,51,Low Prob,2,3,4,0.3059184,4,0.55,Correct,531,1,0.581374264,-1.184436879,3.268845548,0
513,1005,Baseline,5,52,High Prob,3,4,2,0.4807126,2,0.5,Correct,532,1,0.553885676,-0.732485693,2.080245036,0
514,1005,Baseline,5,53,Low Prob,4,2,1,0.2907795,1,0.25,Correct,533,1,0.581374264,-1.235190031,3.439031981,0
515,1005,Baseline,5,54,High Prob,2,1,4,0.3621032,4,0.3,Correct,534,1,0.553885676,-1.015826025,2.761643642,0
516,1005,Baseline,5,55,High Prob,1,4,3,0.3388592,3,0.2,Correct,535,1,0.553885676,-1.082170597,2.951078206,0
517,1005,Baseline,5,56,High Prob,4,3,2,0.3981979,2,0.55,Correct,536,1,0.553885676,-0.920806161,2.511314098,0
518,1005,Baseline,5,57,High Prob,3,2,4,0.268922,4,0.4,Correct,537,1,0.553885676,-1.313333904,3.71855036,0
519,1005,Baseline,5,58,High Prob,2,4,1,0.3109595,1,0.25,Correct,538,1,0.553885676,-1.1680926,3.215852868,0
520,1005,Baseline,5,59,High Prob,4,1,3,0.2716674,3,0.25,Correct,539,1,0.553885676,-1.303176755,3.680971659,0
521,1005,Baseline,5,60,High Prob,1,3,4,0.3156951,4,0.2,Correct,540,1,0.553885676,-1.152978405,3.167613308,0
522,1005,Baseline,5,61,Low Prob,3,4,1,0.2817525,1,0.5,Correct,541,1,0.581374264,-1.266726253,3.549214293,0
523,1005,Baseline,5,62,High Prob,4,1,3,0.2951973,3,0.55,Correct,542,1,0.553885676,-1.220111333,3.387564859,0
524,1005,Baseline,5,63,High Prob,1,3,4,0.3065137,4,0.2,Correct,543,1,0.553885676,-1.182492826,3.262496913,0
525,1005,Baseline,5,64,Low Prob,3,4,1,0.3332247,1,0.6,Correct,544,1,0.581374264,-1.098938242,3.000978019,0
526,1005,Baseline,5,65,High Prob,4,1,3,0.368607,3,0.35,Correct,545,1,0.553885676,-0.998024243,2.712916467,0
527,1005,Baseline,5,66,High Prob,1,3,4,0.2606173,4,0.3,Correct,546,1,0.553885676,-1.344702231,3.837043819,0
528,1005,Baseline,5,67,High Prob,3,4,2,0.2833369,2,0.35,Correct,547,1,0.553885676,-1.26111863,3.529367336,0
529,1005,Baseline,5,68,Low Prob,4,2,1,0.2527145,1,0.45,Correct,548,1,0.581374264,-1.375494886,3.957034519,0
530,1005,Baseline,5,69,High Prob,2,1,4,0.273424,4,0.4,Correct,549,1,0.553885676,-1.296731575,3.657323424,0
531,1005,Baseline,5,70,Low Prob,1,4,2,0.3134622,1,0.3,Wrong,550,0,0.495194896,-1.1600765,3.190177316,1
532,1005,Baseline,5,72,Low Prob,2,1,3,0.5676192,3,0.3,Correct,552,1,0.581374264,-0.566304508,1.761744493,0
533,1005,Baseline,5,76,Low Prob,2,3,4,0.276566,4,0.35,Correct,556,1,0.581374264,-1.285305788,3.61577345,0
534,1005,Baseline,5,77,High Prob,3,4,2,0.4645943,2,0.2,Correct,557,1,0.553885676,-0.766590727,2.152415559,0
535,1005,Baseline,5,78,High Prob,4,2,3,0.347331,3,0.45,Correct,558,1,0.553885676,-1.057477063,2.879098036,0
536,1005,Baseline,5,80,High Prob,3,1,2,0.4981641,2,0.35,Correct,560,1,0.553885676,-0.696825738,2.007370664,0
537,1005,Baseline,5,82,High Prob,2,1,4,0.4209753,4,0.6,Correct,562,1,0.553885676,-0.865181117,2.375436279,0
538,1005,Baseline,5,84,High Prob,4,3,2,0.4444352,2,0.4,Correct,564,1,0.553885676,-0.810951016,2.250046801,0
539,1005,Baseline,5,85,High Prob,3,2,4,0.435874,4,0.55,Correct,565,1,0.553885676,-0.830402068,2.294240996,0
540,1005,Baseline,5,86,High Prob,2,4,1,0.2952513,1,0.25,Correct,566,1,0.553885676,-1.219928421,3.38694529,0
541,1005,Baseline,5,87,Low Prob,4,1,2,0.446587,2,0.3,Correct,567,1,0.581374264,-0.806121049,2.239205351,0
542,1005,Baseline,5,88,High Prob,1,2,1,0.3939854,1,0.45,Correct,568,1,0.553885676,-0.931441426,2.53816512,0
543,1005,Baseline,5,89,High Prob,2,1,4,0.4393529,4,0.45,Correct,569,1,0.553885676,-0.822452316,2.276074654,0
544,1005,Baseline,5,90,High Prob,1,4,3,0.5007579,3,0.4,Correct,570,1,0.553885676,-0.691632528,1.996972988,0
545,1005,Baseline,5,91,High Prob,4,3,2,0.3515396,2,0.4,Correct,571,1,0.553885676,-1.045432914,2.844629737,0
546,1005,Baseline,5,92,Low Prob,3,2,3,0.3941639,3,0.55,Correct,572,1,0.581374264,-0.930988466,2.537015693,0
547,1005,Baseline,5,93,Low Prob,2,3,4,0.2935977,4,0.5,Correct,573,1,0.581374264,-1.225544816,3.406021232,0
548,1005,Baseline,5,94,High Prob,3,4,2,0.3649411,2,0.3,Correct,574,1,0.553885676,-1.008019308,2.740168208,0
549,1005,Baseline,5,95,High Prob,4,2,3,0.2630055,3,0.55,Correct,575,1,0.553885676,-1.335580334,3.802201855,0
550,1005,Baseline,5,96,Low Prob,2,3,4,0.2637073,4,0.5,Correct,576,1,0.581374264,-1.332915503,3.792083116,0
551,1005,Baseline,5,97,Low Prob,3,4,1,0.4284699,1,0.4,Correct,577,1,0.581374264,-0.847534788,2.333886231,0
552,1005,Baseline,5,98,High Prob,4,1,3,0.2725193,3,0.25,Correct,578,1,0.553885676,-1.300045842,3.669464878,0
553,1005,Baseline,5,99,Low Prob,1,3,2,0.2345457,2,0.25,Correct,579,1,0.581374264,-1.450104827,4.26356143,0
554,1005,Baseline,5,100,High Prob,3,2,4,0.2239334,4,0.4,Correct,580,1,0.553885676,-1.496406593,4.465613437,0
555,1005,Baseline,5,101,High Prob,2,4,1,0.2979574,1,0.3,Correct,581,1,0.553885676,-1.210804756,3.356184475,0
556,1005,Baseline,5,102,High Prob,4,1,3,0.2713461,3,0.35,Correct,582,1,0.553885676,-1.304360151,3.685330285,0
557,1005,Baseline,5,103,High Prob,1,3,4,0.3013809,4,0.55,Correct,583,1,0.553885676,-1.199380366,3.318060302,0
558,1005,Baseline,5,104,Low Prob,3,4,1,0.3021207,1,0.45,Correct,584,1,0.581374264,-1.196928673,3.3099354,0
559,1005,Baseline,5,105,High Prob,4,1,3,0.2887868,3,0.4,Correct,585,1,0.553885676,-1.242066579,3.462762148,0
560,1005,Baseline,5,106,High Prob,1,3,4,0.2641487,4,0.3,Correct,586,1,0.553885676,-1.331243077,3.785746438,0
561,1005,Baseline,5,107,High Prob,3,4,2,0.3389524,2,0.25,Correct,587,1,0.553885676,-1.081895594,2.950266763,0
562,1005,Baseline,5,108,Low Prob,4,2,1,0.2543108,1,0.55,Correct,588,1,0.581374264,-1.369198138,3.932196352,0
563,1005,Baseline,5,110,High Prob,1,3,4,0.2730656,4,0.5,Correct,590,1,0.553885676,-1.29804322,3.66212368,0
564,1005,Baseline,5,111,High Prob,3,4,2,0.3691351,2,0.5,Correct,591,1,0.553885676,-0.996592577,2.709035256,0
565,1005,Baseline,5,112,High Prob,4,2,3,0.3071333,3,0.35,Correct,592,1,0.553885676,-1.180473424,3.255915265,0
566,1005,Baseline,5,113,High Prob,2,3,1,0.2759323,1,0.45,Correct,593,1,0.553885676,-1.287599733,3.624077355,0
567,1005,Baseline,5,114,High Prob,3,1,2,0.4999312,2,0.5,Correct,594,1,0.553885676,-0.69328479,2.000275238,0
568,1005,Baseline,5,116,Low Prob,2,1,3,0.4587464,3,0.2,Correct,596,1,0.581374264,-0.779257727,2.179853618,0
569,1005,Baseline,5,117,High Prob,1,3,4,0.3654531,4,0.25,Correct,597,1,0.553885676,-1.006617325,2.736329231,0
570,1005,Baseline,5,119,High Prob,4,2,3,0.3264157,3,0.45,Correct,599,1,0.553885676,-1.119583557,3.063578131,0
571,1005,Baseline,5,120,High Prob,2,3,1,0.3349325,1,0.25,Correct,600,1,0.553885676,-1.09382626,2.985676218,0
572,1005,Baseline,6,1,High Prob,2,3,1,0.2896846,1,0.45,Correct,601,1,0.553885676,-1.238962534,3.452030243,0
573,1005,Baseline,6,2,High Prob,3,1,2,0.3330154,2,0.2,Correct,602,1,0.553885676,-1.099566544,3.002864132,0
574,1005,Baseline,6,3,High Prob,1,2,1,0.3424161,1,0.6,Correct,603,1,0.553885676,-1.071728615,2.920423426,0
575,1005,Baseline,6,4,High Prob,2,1,4,0.297849,4,0.35,Correct,604,1,0.553885676,-1.211168632,3.357405934,0
576,1005,Baseline,6,5,High Prob,1,4,3,0.2611927,3,0.6,Correct,605,1,0.553885676,-1.34249683,3.828590922,0
577,1005,Baseline,6,6,High Prob,4,3,2,0.3198537,2,0.25,Correct,606,1,0.553885676,-1.139891575,3.126429364,0
578,1005,Baseline,6,7,High Prob,3,2,4,0.3238929,4,0.35,Correct,607,1,0.553885676,-1.127342373,3.087440324,0
579,1005,Baseline,6,8,High Prob,2,4,1,0.3199862,1,0.55,Correct,608,1,0.553885676,-1.139477409,3.125134771,0
580,1005,Baseline,6,9,High Prob,4,1,3,0.2799906,3,0.25,Correct,609,1,0.553885676,-1.272999248,3.571548473,0
581,1005,Baseline,6,10,High Prob,1,3,4,0.3260934,4,0.55,Correct,610,1,0.553885676,-1.120571436,3.066606071,0
582,1005,Baseline,6,11,High Prob,3,4,2,0.3021124,2,0.25,Correct,611,1,0.553885676,-1.196956145,3.310026335,0
583,1005,Baseline,6,12,High Prob,4,2,3,0.2628203,3,0.25,Correct,612,1,0.553885676,-1.33628475,3.80488113,0
584,1005,Baseline,6,13,High Prob,2,3,1,0.2375263,1,0.35,Correct,613,1,0.553885676,-1.437476925,4.210060107,0
585,1005,Baseline,6,14,High Prob,3,1,2,0.4429258,2,0.6,Correct,614,1,0.553885676,-0.814353017,2.257714498,0
586,1005,Baseline,6,15,High Prob,1,2,1,0.3223102,1,0.55,Correct,615,1,0.553885676,-1.132240843,3.102601159,0
587,1005,Baseline,6,16,High Prob,2,1,4,0.3463701,4,0.25,Correct,616,1,0.553885676,-1.060247422,2.887085231,0
588,1005,Baseline,6,17,High Prob,1,4,3,0.3317446,3,0.4,Correct,617,1,0.553885676,-1.103389883,3.014367076,0
589,1005,Baseline,6,18,High Prob,4,3,2,0.2490895,2,0.5,Correct,618,1,0.553885676,-1.389943009,4.014621251,0
590,1005,Baseline,6,19,High Prob,3,2,4,0.3898802,4,0.6,Correct,619,1,0.553885676,-0.941915767,2.564890446,0
591,1005,Baseline,6,20,High Prob,2,4,1,0.2951827,1,0.35,Correct,620,1,0.553885676,-1.220160792,3.387732411,0
592,1005,Baseline,6,21,High Prob,4,1,3,0.2326244,3,0.45,Correct,621,1,0.553885676,-1.458330143,4.298775193,0
593,1005,Baseline,6,22,Low Prob,1,3,2,0.3419364,2,0.2,Correct,622,1,0.581374264,-1.073130524,2.924520466,0
594,1005,Baseline,6,23,Low Prob,3,2,3,0.3753596,3,0.4,Correct,623,1,0.581374264,-0.979870779,2.664111961,0
595,1005,Baseline,6,24,Low Prob,2,3,4,0.2613906,4,0.45,Correct,624,1,0.581374264,-1.341739439,3.825692278,0
596,1005,Baseline,6,26,High Prob,4,2,3,0.4175269,3,0.6,Correct,626,1,0.553885676,-0.873406306,2.395055265,0
597,1005,Baseline,6,27,Low Prob,2,3,4,0.3615851,4,0.55,Correct,627,1,0.581374264,-1.017257857,2.765600684,0
598,1005,Baseline,6,28,High Prob,3,4,2,0.2943239,2,0.5,Correct,628,1,0.553885676,-1.223074417,3.397617387,0
599,1005,Baseline,6,29,High Prob,4,2,3,0.2257138,3,0.6,Correct,629,1,0.553885676,-1.488487454,4.430389281,0
600,1005,Baseline,6,30,High Prob,2,3,1,0.4417668,1,0.35,Correct,630,1,0.553885676,-0.816973138,2.263637738,0
601,1005,Baseline,6,31,High Prob,3,1,2,0.4571354,2,0.35,Correct,631,1,0.553885676,-0.782775652,2.187535684,0
602,1005,Baseline,6,32,High Prob,1,2,1,0.4278481,1,0.25,Correct,632,1,0.553885676,-0.848987053,2.337278113,0
603,1005,Baseline,6,33,High Prob,2,1,4,0.2738743,4,0.2,Correct,633,1,0.553885676,-1.295086037,3.651310108,0
604,1005,Baseline,6,34,High Prob,1,4,3,0.3399413,3,0.45,Correct,634,1,0.553885676,-1.078982323,2.941684344,0
605,1005,Baseline,6,35,High Prob,4,3,2,0.3653402,2,0.2,Correct,635,1,0.553885676,-1.006926305,2.73717483,0
606,1005,Baseline,6,36,High Prob,3,2,4,0.3053557,4,0.3,Correct,636,1,0.553885676,-1.186277952,3.274869275,0
607,1005,Baseline,6,37,High Prob,2,4,1,0.3000035,1,0.2,Correct,637,1,0.553885676,-1.203961138,3.333294445,0
608,1005,Baseline,6,38,High Prob,4,1,3,0.206765,3,0.4,Correct,638,1,0.553885676,-1.576172396,4.836408483,0
609,1005,Baseline,6,39,Low Prob,1,3,2,0.2794847,2,0.35,Correct,639,1,0.581374264,-1.274807728,3.578013394,0
610,1005,Baseline,6,40,High Prob,3,2,4,0.2475021,4,0.5,Correct,640,1,0.553885676,-1.396336212,4.040369758,0
611,1005,Baseline,6,41,High Prob,2,4,1,0.2289028,1,0.6,Correct,641,1,0.553885676,-1.47445782,4.368666526,0
612,1005,Baseline,6,42,High Prob,4,1,3,0.2729231,3,0.25,Correct,642,1,0.553885676,-1.298565208,3.664035767,0
613,1005,Baseline,6,43,High Prob,1,3,4,0.3670107,4,0.55,Correct,643,1,0.553885676,-1.002364276,2.7247162,0
614,1005,Baseline,6,44,High Prob,3,4,2,0.3570435,3,0.25,Wrong,644,0,0.461059365,-1.029897656,2.800779177,1
615,1005,Baseline,6,45,Low Prob,4,2,1,0.3777602,1,0.3,Correct,645,1,0.581374264,-0.973495676,2.647181995,0
616,1005,Baseline,6,46,High Prob,2,1,4,0.3078277,4,0.55,Correct,646,1,0.553885676,-1.178215068,3.248570548,0
617,1005,Baseline,6,47,High Prob,1,4,3,0.3324929,3,0.25,Correct,647,1,0.553885676,-1.101136772,3.007583019,0
618,1005,Baseline,6,48,High Prob,4,3,2,0.2538354,2,0.4,Correct,648,1,0.553885676,-1.371069254,3.939560834,0
619,1005,Baseline,6,49,High Prob,3,2,4,0.3566162,4,0.35,Correct,649,1,0.553885676,-1.031095146,2.80413509,0
620,1005,Baseline,6,50,High Prob,2,4,1,0.2573114,1,0.5,Correct,650,1,0.553885676,-1.357468254,3.886341608,0
621,1005,Baseline,6,51,High Prob,4,1,3,0.2260016,3,0.5,Correct,651,1,0.553885676,-1.4872132,4.424747435,0
622,1005,Baseline,6,52,High Prob,1,3,4,0.3400617,4,0.5,Correct,652,1,0.553885676,-1.078628207,2.94064283,0
623,1005,Baseline,6,53,High Prob,3,4,2,0.3894953,2,0.4,Correct,653,1,0.553885676,-0.94290348,2.567425075,0
624,1005,Baseline,6,54,High Prob,4,2,3,0.4509081,3,0.45,Correct,654,1,0.553885676,-0.79649173,2.217746809,0
625,1005,Baseline,6,55,High Prob,2,3,1,0.2415839,1,0.35,Correct,655,1,0.553885676,-1.420538454,4.13934869,0
